release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2013-12-31,nat,201352,200339,535,533,71273,268,135.0,221.0,143.0,,,34.0,0.749504068538055,0.747828771063376
2013-12-31,nat,201352,200340,534,2442,254144,830,808.0,881.0,607.0,,,146.0,0.884021204429485,0.960872576177285
2013-12-31,nat,201352,200341,533,2932,281045,931,913.0,1132.0,696.0,,,191.0,1.02773045591915,1.04324930171325
2013-12-31,nat,201352,200342,532,3031,287436,974,878.0,1147.0,811.0,,,195.0,1.28296363238177,1.05449560945741
2013-12-31,nat,201352,200343,531,3475,312412,1007,1006.0,1369.0,884.0,,,216.0,1.3266053697292,1.11231322740484
2013-12-31,nat,201352,200344,530,4690,331980,1074,1207.0,2080.0,1127.0,,,276.0,1.77304009793384,1.4127357069703
2013-12-31,nat,201352,200345,529,5790,335258,1111,1542.0,2735.0,1249.0,,,264.0,2.43813612052152,1.7270281395224
2013-12-31,nat,201352,200346,528,8385,348359,1141,2185.0,4133.0,1757.0,,,310.0,2.72604531913952,2.40699967562199
2013-12-31,nat,201352,200347,527,11141,358275,1129,2561.0,5684.0,2425.0,,,471.0,3.7319220656804,3.10962249668551
2013-12-31,nat,201352,200348,526,11742,272576,1118,3247.0,4933.0,2890.0,,,672.0,4.54893751799399,4.30778938718009
2013-12-31,nat,201352,200349,525,18948,392274,1189,4734.0,7817.0,5330.0,,,1067.0,5.39906425638487,4.83029719022928
2013-12-31,nat,201352,200350,524,24962,388269,1173,6620.0,11550.0,5573.0,,,1219.0,7.38735357389034,6.42904790235636
2013-12-31,nat,201352,200351,523,23699,345097,1148,6434.0,9851.0,5906.0,,,1508.0,7.48097137314648,6.867344543708
2013-12-31,nat,201352,200352,522,16415,232344,1122,5336.0,5231.0,4517.0,,,1331.0,7.62796725730726,7.0649554109424
2013-12-31,nat,201352,200353,521,11332,248992,1139,3391.0,2894.0,3827.0,,,1220.0,5.14051498879727,4.55115023775864
2013-12-31,nat,201352,200401,520,7602,314349,1160,1930.0,2299.0,2605.0,,,768.0,2.89129419229667,2.41833121785022
2013-12-31,nat,201352,200402,519,5583,308614,1141,1679.0,1857.0,1586.0,,,461.0,2.10428983637694,1.80905597283338
2013-12-31,nat,201352,200403,518,4961,289774,1084,1721.0,1604.0,1276.0,,,360.0,1.8869563898866,1.7120238530717
2013-12-31,nat,201352,200404,517,4436,287586,1071,1487.0,1543.0,1067.0,,,339.0,1.77659664241317,1.54249511450488
2013-12-31,nat,201352,200405,516,4251,295646,1054,1454.0,1448.0,1047.0,,,302.0,1.46000622974468,1.43786826136663
2013-12-31,nat,201352,200406,515,3824,288762,986,1420.0,1297.0,889.0,,,218.0,1.37786947617157,1.32427396956663
2013-12-31,nat,201352,200407,514,3691,282347,1004,1301.0,1255.0,876.0,,,259.0,1.30532339707921,1.30725667352584
2013-12-31,nat,201352,200408,513,2916,281202,948,956.0,1038.0,719.0,,,203.0,1.08691103879546,1.03697697740414
2013-12-31,nat,201352,200409,512,2744,271597,894,925.0,910.0,682.0,,,227.0,0.991887735220218,1.01032043800189
2013-12-31,nat,201352,200410,511,2708,257294,897,878.0,888.0,764.0,,,178.0,1.02765319840718,1.05249247942043
2013-12-31,nat,201352,200411,510,2487,243802,849,730.0,826.0,756.0,,,175.0,1.05789602071851,1.0200900730921
2013-12-31,nat,201352,200412,509,2300,248805,859,760.0,733.0,628.0,,,179.0,0.849361020491385,0.924418721488716
2013-12-31,nat,201352,200413,508,1858,234998,828,610.0,611.0,495.0,,,142.0,0.747126665292176,0.790645026766185
2013-12-31,nat,201352,200414,507,1705,212432,774,583.0,566.0,440.0,,,116.0,0.661707853318756,0.802609776304888
2013-12-31,nat,201352,200415,506,1749,209178,755,545.0,573.0,500.0,,,131.0,0.679513857897956,0.836129994550096
2013-12-31,nat,201352,200416,505,1615,203802,679,501.0,511.0,461.0,,,142.0,0.633070762506447,0.792435795527031
2013-12-31,nat,201352,200417,504,1331,194708,658,470.0,404.0,349.0,,,108.0,0.569893715038825,0.683587731372106
2013-12-31,nat,201352,200418,503,1394,184038,629,435.0,491.0,383.0,,,85.0,0.591356768666246,0.757452265293037
2013-12-31,nat,201352,200419,502,1327,168276,599,449.0,443.0,361.0,,,74.0,0.589043559956717,0.788585419192279
2013-12-31,nat,201352,200420,501,1262,155386,553,451.0,380.0,337.0,,,94.0,0.678640493481165,0.812170980654628
2013-12-31,nat,201352,200421,500,1070,133008,463,375.0,349.0,280.0,,,66.0,0.637558475854445,0.804462889450259
2013-12-31,nat,201352,200422,499,1061,120884,452,391.0,308.0,289.0,,,73.0,0.813309180414927,0.877700936434929
2013-12-31,nat,201352,200423,498,987,133117,443,355.0,309.0,257.0,,,66.0,0.834551050052394,0.741453007504676
2013-12-31,nat,201352,200424,497,851,128740,426,307.0,240.0,258.0,,,46.0,0.616174060980419,0.661022215317695
2013-12-31,nat,201352,200425,496,887,124037,423,277.0,284.0,245.0,,,81.0,0.513285742502196,0.715109201286713
2013-12-31,nat,201352,200426,495,698,124146,408,238.0,183.0,215.0,,,62.0,0.351881074467375,0.562241232097691
2013-12-31,nat,201352,200427,494,710,90238,381,233.0,205.0,210.0,,,62.0,0.542621107164969,0.786808218267249
2013-12-31,nat,201352,200428,493,836,97135,378,249.0,280.0,227.0,,,80.0,0.581036192538807,0.860657847325887
2013-12-31,nat,201352,200429,492,659,95515,370,259.0,200.0,162.0,,,38.0,0.495486300239858,0.689943987855311
2013-12-31,nat,201352,200430,491,719,92216,363,260.0,230.0,189.0,,,40.0,0.612090360269777,0.779691159885486
2013-12-31,nat,201352,200431,490,733,116693,345,213.0,235.0,225.0,,,60.0,0.531490547922895,0.6281439332265
2013-12-31,nat,201352,200432,489,809,89644,334,243.0,256.0,247.0,,,63.0,0.51998671084002,0.902458614073446
2013-12-31,nat,201352,200433,488,770,95481,335,256.0,256.0,200.0,,,58.0,0.574475754137559,0.806443166703323
2013-12-31,nat,201352,200434,487,799,91326,333,259.0,265.0,231.0,,,44.0,0.663175351255024,0.874887764711035
2013-12-31,nat,201352,200435,486,960,96656,326,279.0,358.0,252.0,,,71.0,0.614691037252002,0.993213044197981
2013-12-31,nat,201352,200436,485,913,104207,337,281.0,309.0,263.0,,,60.0,0.656822919932555,0.876140758298387
2013-12-31,nat,201352,200437,484,1122,118343,341,342.0,413.0,299.0,,,68.0,0.723015723700438,0.948091564351081
2013-12-31,nat,201352,200438,483,1089,117483,336,322.0,416.0,268.0,,,83.0,0.691857240149956,0.926942621485662
2013-12-31,nat,201352,200439,482,1116,114857,364,333.0,382.0,319.0,,,82.0,0.782757764472338,0.97164299955597
2013-12-31,nat,201352,200440,481,3171,353449,1176,877.0,1256.0,853.0,,,185.0,0.982275251246415,0.897159137527621
2013-12-31,nat,201352,200441,480,3631,355116,1187,1071.0,1373.0,971.0,,,216.0,1.01821254355417,1.02248279435452
2013-12-31,nat,201352,200442,479,4019,378094,1267,1240.0,1534.0,1019.0,,,226.0,1.17680497469443,1.06296317846885
2013-12-31,nat,201352,200443,478,4369,380921,1293,1190.0,1671.0,1223.0,,,285.0,1.30121171361561,1.14695698058128
2013-12-31,nat,201352,200444,477,4551,377692,1302,1327.0,1718.0,1215.0,,,291.0,1.27745564951796,1.20495006513244
2013-12-31,nat,201352,200445,476,4969,380718,1344,1497.0,1874.0,1279.0,,,319.0,1.40386862523137,1.30516550307577
2013-12-31,nat,201352,200446,475,4983,387182,1336,1531.0,1874.0,1279.0,,,299.0,1.40301008402851,1.28699164733898
2013-12-31,nat,201352,200447,474,4713,295546,1341,1490.0,1678.0,1274.0,,,271.0,1.73974780401595,1.59467561733199
2013-12-31,nat,201352,200448,473,5407,387004,1369,1538.0,2059.0,1434.0,,,376.0,1.56894071647437,1.39714318198262
2013-12-31,nat,201352,200449,472,5428,374356,1346,1551.0,2052.0,1450.0,,,375.0,1.65927173784707,1.44995672568357
2013-12-31,nat,201352,200450,471,5755,355806,1379,1670.0,2071.0,1643.0,,,371.0,1.8134111594715,1.61745445551789
2013-12-31,nat,201352,200451,470,5689,259639,1288,1856.0,1807.0,1608.0,,,418.0,2.37625578879506,2.19111920782317
2013-12-31,nat,201352,200452,469,7279,283617,1332,2252.0,1993.0,2413.0,,,621.0,2.77052472140324,2.5664893148154
2013-12-31,nat,201352,200501,468,8041,369455,1383,2010.0,2450.0,2869.0,,,712.0,2.40064287277021,2.17644909393566
2013-12-31,nat,201352,200502,467,8323,378024,1342,2188.0,2982.0,2542.0,,,611.0,2.5415463783658,2.20171206060991
2013-12-31,nat,201352,200503,466,9328,368678,1348,2199.0,3682.0,2839.0,,,608.0,2.85870638979955,2.53012113551663
2013-12-31,nat,201352,200504,465,12422,405254,1334,2747.0,5364.0,3586.0,,,725.0,3.55010575773556,3.06523809758818
2013-12-31,nat,201352,200505,464,16192,406772,1303,3086.0,7650.0,4498.0,,,958.0,4.58591287085604,3.98060830145634
2013-12-31,nat,201352,200506,463,19369,421461,1324,3626.0,8854.0,5757.0,,,1132.0,5.05808649712821,4.59568026460337
2013-12-31,nat,201352,200507,462,19931,419426,1330,3834.0,8400.0,6515.0,,,1182.0,5.44150703292525,4.75197055022817
2013-12-31,nat,201352,200508,461,16630,397883,1280,3720.0,6759.0,5125.0,,,1026.0,4.47290381550454,4.1796206422491
2013-12-31,nat,201352,200509,460,13234,383196,1268,2997.0,5343.0,4058.0,,,836.0,3.67520020609373,3.45358511049176
2013-12-31,nat,201352,200510,459,11601,367292,1227,2728.0,4494.0,3634.0,,,745.0,3.33529975560688,3.15852237456846
2013-12-31,nat,201352,200511,458,9502,355454,1185,2416.0,3513.0,2969.0,,,604.0,2.76223957427527,2.67320103304506
2013-12-31,nat,201352,200512,457,7900,335940,1148,2145.0,2771.0,2434.0,,,550.0,2.46844399772953,2.35161040662023
2013-12-31,nat,201352,200513,456,6329,334438,1103,1827.0,2133.0,1979.0,,,390.0,2.00080734472694,1.89242849197759
2013-12-31,nat,201352,200514,455,4816,315823,1048,1422.0,1737.0,1327.0,,,330.0,1.54318952284238,1.52490477260997
2013-12-31,nat,201352,200515,454,4445,314948,1000,1356.0,1603.0,1169.0,,,317.0,1.50195086621046,1.41134409489821
2013-12-31,nat,201352,200516,453,3825,305833,978,1096.0,1469.0,954.0,,,306.0,1.2291781100798,1.25068256205184
2013-12-31,nat,201352,200517,452,3646,302065,971,1117.0,1411.0,894.0,,,224.0,1.21853900516301,1.20702497806763
2013-12-31,nat,201352,200518,451,2990,277120,923,903.0,1136.0,762.0,,,189.0,1.15831519645582,1.07895496535797
2013-12-31,nat,201352,200519,450,3012,263009,878,979.0,1115.0,710.0,,,208.0,1.24900074402246,1.14520795866301
2013-12-31,nat,201352,200520,449,2531,238494,825,805.0,926.0,600.0,,,200.0,1.16887834051687,1.06124263084187
2013-12-31,nat,201352,200521,448,2056,194550,687,687.0,695.0,518.0,,,156.0,1.07887841848831,1.0567977383706
2013-12-31,nat,201352,200522,447,2099,167661,637,693.0,678.0,568.0,,,160.0,1.23059339195328,1.25193097977466
2013-12-31,nat,201352,200523,446,1744,171960,603,548.0,594.0,462.0,,,140.0,1.14747488346169,1.01418934635962
2013-12-31,nat,201352,200524,445,1614,154899,582,573.0,507.0,409.0,,,125.0,1.00254284822828,1.04196928321035
2013-12-31,nat,201352,200525,444,1628,170645,587,580.0,507.0,431.0,,,110.0,0.957569141019123,0.954027366755545
2013-12-31,nat,201352,200526,443,1359,160216,550,497.0,452.0,326.0,,,84.0,0.894837476411189,0.848229889648974
2013-12-31,nat,201352,200527,442,1198,142302,533,426.0,390.0,313.0,,,69.0,0.798205215029949,0.841871512698346
2013-12-31,nat,201352,200528,441,1148,157068,524,389.0,361.0,323.0,,,75.0,0.757812481860001,0.730893625690784
2013-12-31,nat,201352,200529,440,1068,149699,507,333.0,364.0,303.0,,,68.0,0.825963378390184,0.713431619449696
2013-12-31,nat,201352,200530,439,990,147612,492,328.0,327.0,279.0,,,56.0,0.74492697915824,0.670677180717015
2013-12-31,nat,201352,200531,438,982,142468,488,331.0,326.0,267.0,,,58.0,0.787049224654512,0.689277592161047
2013-12-31,nat,201352,200532,437,1023,145121,479,319.0,350.0,297.0,,,57.0,0.684723769631078,0.704928990290861
2013-12-31,nat,201352,200533,436,928,150673,480,330.0,326.0,225.0,,,47.0,0.747360921616147,0.615903313798756
2013-12-31,nat,201352,200534,435,922,151290,428,292.0,311.0,265.0,,,54.0,0.6739744591204,0.609425606451186
2013-12-31,nat,201352,200535,434,1033,151854,420,342.0,367.0,273.0,,,51.0,0.869661601073597,0.680258669511504
2013-12-31,nat,201352,200536,433,1061,136817,416,338.0,396.0,264.0,,,63.0,0.899528963767326,0.775488426145874
2013-12-31,nat,201352,200537,432,1026,150127,408,302.0,383.0,289.0,,,52.0,0.85463462900034,0.683421369906812
2013-12-31,nat,201352,200538,431,1219,156067,419,368.0,516.0,285.0,,,50.0,1.01122644469238,0.781074794799669
2013-12-31,nat,201352,200539,430,1204,149205,447,381.0,484.0,276.0,,,63.0,0.977808466574538,0.806943467041989
2013-12-31,nat,201352,200540,429,3586,333164,1113,1172.0,1256.0,924.0,,,234.0,1.17777652523357,1.07634678416636
2013-12-31,nat,201352,200541,428,3582,338343,1160,1285.0,1247.0,853.0,,,197.0,1.21946603028022,1.05868896356656
2013-12-31,nat,201352,200542,427,4122,369609,1216,1393.0,1525.0,992.0,,,212.0,1.30689746064219,1.11523258362215
2013-12-31,nat,201352,200543,426,4248,377999,1237,1439.0,1599.0,997.0,,,213.0,1.33930904005386,1.12381249685846
2013-12-31,nat,201352,200544,425,5005,398840,1280,1639.0,1894.0,1190.0,,,282.0,1.58374139418663,1.25488917861799
2013-12-31,nat,201352,200545,424,5038,376924,1272,1563.0,1929.0,1251.0,,,295.0,1.47072276224058,1.33660897156987
2013-12-31,nat,201352,200546,423,5276,382697,1277,1679.0,1951.0,1331.0,,,315.0,1.6111954542992,1.37863636244862
2013-12-31,nat,201352,200547,422,4802,298578,1301,1666.0,1593.0,1249.0,,,294.0,1.82699400226217,1.6082899610822
2013-12-31,nat,201352,200548,421,5966,402264,1325,1858.0,2176.0,1583.0,,,349.0,1.77481619353609,1.48310562217847
2013-12-31,nat,201352,200549,420,6371,385248,1328,1987.0,2463.0,1534.0,,,387.0,1.94450687873534,1.6537399285655
2013-12-31,nat,201352,200550,419,7697,383548,1318,2241.0,3063.0,1997.0,,,396.0,2.35511513433343,2.00678924150302
2013-12-31,nat,201352,200551,418,8577,333921,1287,2696.0,3058.0,2293.0,,,530.0,3.10877514295907,2.56857160825465
2013-12-31,nat,201352,200552,417,8842,289638,1273,2678.0,2561.0,2882.0,,,721.0,3.28237612218792,3.05277622411424
2013-12-31,nat,201352,200601,416,8339,343871,1319,2422.0,2366.0,2817.0,,,734.0,2.62913989323568,2.42503729596273
2013-12-31,nat,201352,200602,415,7882,393716,1339,2272.0,2921.0,2155.0,,,534.0,2.2514950898881,2.00195064462709
2013-12-31,nat,201352,200603,414,7858,381699,1297,2249.0,3150.0,1999.0,,,460.0,2.35857650224821,2.05869022449627
2013-12-31,nat,201352,200604,413,9114,411882,1331,2643.0,3646.0,2281.0,,,544.0,2.41881416012057,2.21276967675208
2013-12-31,nat,201352,200605,412,9551,411291,1320,2612.0,4153.0,2288.0,,,498.0,2.52752209008567,2.32220009676847
2013-12-31,nat,201352,200606,411,10427,418286,1311,2754.0,4593.0,2543.0,,,537.0,2.64953752241428,2.49279201312021
2013-12-31,nat,201352,200607,410,11226,401661,1288,2624.0,4979.0,2992.0,,,631.0,3.12935321174658,2.79489420182691
2013-12-31,nat,201352,200608,409,11901,400827,1288,2753.0,5284.0,3073.0,,,791.0,3.12441940531803,2.96911136225853
2013-12-31,nat,201352,200609,408,11343,399459,1275,2579.0,5008.0,2989.0,,,767.0,3.1309913073712,2.83959054621375
2013-12-31,nat,201352,200610,407,11261,405365,1257,2564.0,5106.0,2913.0,,,678.0,3.08260941629766,2.77799020635723
2013-12-31,nat,201352,200611,406,9322,376971,1241,2330.0,4154.0,2231.0,,,607.0,2.64430666309926,2.47286926580559
2013-12-31,nat,201352,200612,405,8064,369804,1217,1895.0,3709.0,1919.0,,,541.0,2.4229452745597,2.18061459583996
2013-12-31,nat,201352,200613,404,7313,362605,1165,1697.0,3393.0,1745.0,,,478.0,2.31140580935315,2.01679513520222
2013-12-31,nat,201352,200614,403,5738,349662,1133,1437.0,2660.0,1299.0,,,342.0,1.86383228328006,1.64101332143613
2013-12-31,nat,201352,200615,402,4547,334760,1087,1181.0,2014.0,1067.0,,,285.0,1.44943499081609,1.35828653363604
2013-12-31,nat,201352,200616,401,3550,310641,1045,959.0,1479.0,873.0,,,239.0,1.30227305560176,1.14279827839854
2013-12-31,nat,201352,200617,400,3177,305389,1017,836.0,1382.0,779.0,,,180.0,1.13458887059723,1.04031251944242
2013-12-31,nat,201352,200618,399,2780,288278,958,745.0,1208.0,637.0,,,190.0,1.06255175777012,0.964346915130534
2013-12-31,nat,201352,200619,398,2592,276338,919,745.0,1039.0,621.0,,,187.0,1.03428423214495,0.937981746991004
2013-12-31,nat,201352,200620,397,2428,256267,877,715.0,969.0,582.0,,,162.0,1.01790987567817,0.947449339946228
2013-12-31,nat,201352,200621,396,2061,231075,783,699.0,764.0,452.0,,,146.0,0.918150851577594,0.891918208373905
2013-12-31,nat,201352,200622,395,1645,190252,649,572.0,561.0,404.0,,,108.0,0.930990335979425,0.864642684439585
2013-12-31,nat,201352,200623,394,2075,213847,635,754.0,626.0,564.0,,,131.0,0.857294424083551,0.9703199016119
2013-12-31,nat,201352,200624,393,1430,169353,615,514.0,447.0,388.0,,,81.0,0.7862941262584,0.844390120045113
2013-12-31,nat,201352,200625,392,1300,167770,610,463.0,409.0,328.0,,,100.0,0.719426395049861,0.774870358228527
2013-12-31,nat,201352,200626,391,1271,154741,572,466.0,390.0,323.0,,,92.0,0.718868380093732,0.821372486929773
2013-12-31,nat,201352,200627,390,1215,139216,565,437.0,402.0,305.0,,,71.0,0.774806970487722,0.872744512125043
2013-12-31,nat,201352,200628,389,1617,175259,577,549.0,511.0,449.0,,,108.0,0.765980254100246,0.922634500938611
2013-12-31,nat,201352,200629,388,1553,172654,564,541.0,440.0,460.0,,,112.0,0.642808854132611,0.899486834941559
2013-12-31,nat,201352,200630,387,1455,172581,564,502.0,403.0,422.0,,,128.0,0.6220327694809,0.843082378709128
2013-12-31,nat,201352,200631,386,1428,161937,551,508.0,430.0,402.0,,,88.0,0.616325939668562,0.881824413197725
2013-12-31,nat,201352,200632,385,1373,168024,547,473.0,435.0,383.0,,,82.0,0.685693571560128,0.817145169737657
2013-12-31,nat,201352,200633,384,1457,167183,536,510.0,466.0,390.0,,,91.0,0.622697338188391,0.871500092712776
2013-12-31,nat,201352,200634,383,1138,154071,503,404.0,379.0,279.0,,,76.0,0.611817261854043,0.738620506130291
2013-12-31,nat,201352,200635,382,1224,153390,488,398.0,457.0,292.0,,,77.0,0.638830539861845,0.797965969098377
2013-12-31,nat,201352,200636,381,1463,144289,491,492.0,506.0,396.0,,,69.0,0.806627170384198,1.01393730637817
2013-12-31,nat,201352,200637,380,1406,159603,487,446.0,521.0,361.0,,,78.0,0.762448355718674,0.880935822008358
2013-12-31,nat,201352,200638,379,1487,157627,455,511.0,534.0,362.0,,,80.0,0.813406299730023,0.943366301458507
2013-12-31,nat,201352,200639,378,1433,160732,469,476.0,512.0,364.0,,,81.0,0.807934420623137,0.891546176243685
2013-12-31,nat,201352,200640,377,4513,375076,1323,1434.0,1699.0,1116.0,,,264.0,1.15383912677735,1.2032228135098
2013-12-31,nat,201352,200641,376,4072,384920,1361,1278.0,1602.0,992.0,,,200.0,1.14818819361098,1.05788215733139
2013-12-31,nat,201352,200642,375,4737,419005,1425,1543.0,1830.0,1099.0,,,265.0,1.22735991517567,1.13053543513801
2013-12-31,nat,201352,200643,374,4888,434287,1445,1582.0,1996.0,1086.0,,,224.0,1.2174439456118,1.12552298364906
2013-12-31,nat,201352,200644,373,5380,445334,1473,1672.0,2270.0,1157.0,,,281.0,1.32813200398375,1.20808202382931
2013-12-31,nat,201352,200645,372,6139,454901,1497,2112.0,2393.0,1320.0,,,314.0,1.47754109094703,1.34952440201275
2013-12-31,nat,201352,200646,371,6668,453945,1474,2355.0,2681.0,1342.0,,,290.0,1.5339010935533,1.46890041745145
2013-12-31,nat,201352,200647,370,6156,336822,1488,2188.0,2202.0,1409.0,,,357.0,1.91269413807369,1.82767158914798
2013-12-31,nat,201352,200648,369,7530,452089,1486,2573.0,2792.0,1774.0,,,391.0,1.83799931698105,1.66560124223328
2013-12-31,nat,201352,200649,368,8122,436741,1493,2643.0,3244.0,1804.0,,,431.0,1.95375577107413,1.85968342793555
2013-12-31,nat,201352,200650,367,10396,435177,1492,3270.0,4470.0,2177.0,,,479.0,2.40407467721142,2.38891301700228
2013-12-31,nat,201352,200651,366,10192,365334,1435,3387.0,4065.0,2237.0,,,503.0,2.8745267683527,2.78977593106582
2013-12-31,nat,201352,200652,365,8913,286087,1359,3243.0,2868.0,2216.0,,,586.0,3.02596786415656,3.11548584871036
2013-12-31,nat,201352,200701,364,8386,369521,1490,2927.0,2481.0,2394.0,,,584.0,2.37817014785681,2.26942447113966
2013-12-31,nat,201352,200702,363,7761,416464,1467,2507.0,2756.0,2018.0,,,480.0,2.09232293131677,1.86354642898306
2013-12-31,nat,201352,200703,362,7909,395477,1470,2548.0,3248.0,1701.0,,,412.0,2.2939591519265,1.99986345602905
2013-12-31,nat,201352,200704,361,10888,446119,1495,3410.0,4684.0,2257.0,,,537.0,2.74500907198702,2.44060441272396
2013-12-31,nat,201352,200705,360,12120,428241,1472,3456.0,5648.0,2559.0,,,457.0,3.04433966702088,2.83018207037626
2013-12-31,nat,201352,200706,359,14197,454533,1484,3840.0,6995.0,2910.0,,,452.0,3.49998683172266,3.12342558186094
2013-12-31,nat,201352,200707,358,14031,429057,1461,3879.0,6668.0,2955.0,,,529.0,3.57850964552411,3.27019486921318
2013-12-31,nat,201352,200708,357,14048,442099,1460,3728.0,6537.0,3175.0,,,608.0,3.28978609422107,3.17756882508216
2013-12-31,nat,201352,200709,356,11801,433281,1428,3016.0,5429.0,2778.0,,,578.0,2.89149161110763,2.72363662380764
2013-12-31,nat,201352,200710,355,10715,428255,1408,2798.0,4937.0,2533.0,,,447.0,2.62074751563249,2.50201398699373
2013-12-31,nat,201352,200711,354,9597,395394,1361,2668.0,4031.0,2426.0,,,472.0,2.53387108275255,2.42719919877388
2013-12-31,nat,201352,200712,353,7562,385735,1333,2049.0,3307.0,1857.0,,,349.0,2.07251264037408,1.9604132370669
2013-12-31,nat,201352,200713,352,6148,386327,1303,1664.0,2508.0,1625.0,,,351.0,1.87084370928676,1.59139796079487
2013-12-31,nat,201352,200714,351,4958,361955,1284,1445.0,1803.0,1379.0,,,331.0,1.40042142043255,1.36978353662748
2013-12-31,nat,201352,200715,350,4869,357183,1240,1429.0,1821.0,1274.0,,,345.0,1.46887378467638,1.36316678005392
2013-12-31,nat,201352,200716,349,4179,356055,1206,1257.0,1523.0,1112.0,,,287.0,1.15513661856722,1.17369507519906
2013-12-31,nat,201352,200717,348,3695,347413,1152,1152.0,1386.0,937.0,,,220.0,1.07901266857705,1.0635756290064
2013-12-31,nat,201352,200718,347,3077,317311,1119,969.0,1143.0,755.0,,,210.0,0.984919500880424,0.969711103617587
2013-12-31,nat,201352,200719,346,2860,296262,1057,917.0,1055.0,713.0,,,175.0,1.0332476590855,0.965361740621477
2013-12-31,nat,201352,200720,345,2442,285031,1025,815.0,861.0,590.0,,,176.0,0.926649487991465,0.856748915030295
2013-12-31,nat,201352,200721,344,2243,259803,925,761.0,785.0,561.0,,,136.0,0.920100404689537,0.86334645866291
